Order_ID,Material_ID,Item_ID,Source,Destination,Available_Time,Deadline,Danger_Type,Area,Weight
A140112,B-6128,P01-e8911d92-a1ea-4b1d-8d18-3154174e1601,City_61,City_54,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,38880,30920000
A140112,B-6128,P01-b70c94db-630a-497b-bb63-b0ad86a7dce6,City_61,City_54,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,38880,30920000
A140112,B-6128,P01-4534a7e8-6d73-4a2e-8363-a6645d9bc345,City_61,City_54,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,38880,30920000
A140112,B-6128,P01-7208eb61-2cc1-4e7c-b698-e1ab2327b658,City_61,City_54,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,38880,30920000
A190223,B-6155,nan-4ac2f30e-bc0a-4415-8612-a6b38d833317,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-66668957-8d35-40f5-910f-940e9cee1b64,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-ee96f168-0eb3-4bf1-8bff-79fb5a184ffb,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-aa2a699f-c110-4134-8548-378288f9c5df,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-70a2d2e5-ff81-4987-98bc-bbbc69cac9f0,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-428ac9dc-28b1-4976-b97b-8c1b1b1760f1,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-bd58d3c3-4a26-4581-975a-6cbb4c69f0e7,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-d78eec73-d202-469e-b244-e18229ed350b,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-c58ddfc8-e043-446b-9c16-69d2fa3189d3,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-f686af5b-ac1d-45c1-9a59-c3c692917534,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-34ab0f74-267a-4cb2-b605-426bdb172880,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-e893b8a4-7d40-496a-931a-92243b3893e1,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-45c34b15-3476-48b1-bdbc-de6b4feb521b,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-8d030632-99ad-4002-8002-913215a1691c,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-4b9eff88-0e73-4216-b062-9fb30860419a,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-d2819f2c-c3c5-4dda-bfcd-970ce5a9f400,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-6289c1de-0c78-4922-8a54-ce50d8914e62,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-fb22ba40-912b-4de2-857f-78a996a6a213,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-7ad69803-5c17-4e43-8642-ba65618b7b62,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-99023a13-9d6c-446e-9891-2de308aa846d,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-e032d5ba-828d-42bd-b252-c06679db341a,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-5e95e0e3-9ce6-47a3-9586-66c62b604b93,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-8bab4116-0cec-4d40-8bc9-71d2780f686f,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-c175cca6-d7ad-4579-b16b-b12401268a66,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-3f6aaf9e-5377-49c2-b607-db7fdacb2078,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-38f858de-1d62-4f8d-9d97-00fd893da34c,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-2b71dc08-4012-4936-a285-336190ea3934,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-c2a8be7a-a17e-444f-9de0-24793b94c0c0,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-c0854470-a136-4b13-b8b0-da9cbe66ad2e,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-377bd6cb-0da3-4e8e-a10a-d239e7d796b8,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-2c961764-d29b-458a-bdac-063e480d0ee3,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-faa47cb6-4113-4be3-8678-043e03939201,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-e38004cb-0b1c-4717-a12a-648e062f6a6d,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-f75fd784-d5d9-4347-b12a-28c8ea6f79fd,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-1b1c25bd-0e05-49c2-adf9-da618a00eadd,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190223,B-6155,nan-5ec8b062-9729-4377-acfc-00c1ea63a7c1,City_61,City_53,2022-04-06 23:59:59,2022-04-12 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-e7cd8bf3-0459-4e04-94d3-c257eccda828,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-d8b7dcc9-7766-4940-8f01-2dd3c1231ddc,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-7abd98c5-c557-4a48-ab63-c791d9bdfa9d,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-78640f91-c3c3-497b-b392-005e99d634c1,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-9caea4d2-7af2-41f8-b04d-5a20e1d68e0c,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-848df269-df41-4764-80a6-91e1df69649f,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-57422416-8e35-436a-bc58-71927ac6e307,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-5ae70ea9-a28e-4107-b267-5a6c84d4a3c7,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-f4c75e99-f0d7-4dc0-8be9-1ad0fc358a4a,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-a9e31b2a-0b93-4bda-89f3-b10efbccd94c,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-56a9b51d-ae17-484b-b22a-39d936a97056,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-3e63f3f5-2607-4da6-8797-d1891974373a,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-ecda340c-f160-45f6-84bf-9cfe9ae38be4,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-86cd98bf-e26a-4a2e-935c-5de720ddf629,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-1ecaa293-f2c6-45a9-afdb-46f8c8f029b8,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-5018e5dd-fe0f-4c7a-b49a-1c9f61990c8d,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-76be7d6d-61bc-47b0-9da1-2c42c8cc0eb8,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-a766c00f-05ac-4f08-90e3-822ce425485a,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-f841162c-1a43-489a-9aaf-2ffb75e6efc2,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-bcd5482e-0031-4215-ad4a-426f643b9152,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-6177534a-ee68-4d9c-b796-287970ebba05,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-9f31e1ee-7f85-4f22-ad06-79f0f43aa862,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-23025638-cb9d-41f5-be07-104710c2e84d,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-16fb8052-e4d1-4a2b-88a4-ba4b1943d9fc,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-652153ad-db82-4f20-9ece-e0e91cfce7ae,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-eea5e835-4322-46c0-8378-fb446757917d,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-16cf7412-03e1-4c4d-b796-10e6c96a0b22,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-a130d673-0332-4ba2-b417-d57ee730f8c6,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-8ce5f187-0c28-41de-90c1-19a5b8f8be5a,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-64699596-101a-4d70-87d5-764681c18226,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-ba12decf-cb91-4569-8437-2841ae0c5be1,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-d1f8a68a-9b1e-49a7-8067-edf9fd14a0c6,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-95431e31-d313-41e9-91aa-6213ad2eb268,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-f8b5586c-6277-4683-901b-aa8b8aa9c6d2,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-fa12993d-dc56-4373-9fa5-b3b510321fdf,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190225,B-6155,nan-4f0f73ad-b771-4368-913b-646ccdfb6dcb,City_61,City_53,2022-04-05 23:59:59,2022-04-11 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-bf546fe7-8f8c-4e16-955c-6205a8b09785,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-e9211f21-8eae-451f-9567-ceecdb7f6f3c,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-74224c26-f29c-4189-8f99-2185ad644f78,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-e967915f-d945-4f1b-a031-ac29cef1f3fc,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-e9d6776c-bc8b-49ef-9426-ac98d69e9a9a,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-795afbdb-d8f8-48a9-a360-4ed9c31bfec7,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-dab9fcf9-7189-43b4-b2b5-ea8dd3aae12f,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-af7f5676-21ee-4ecb-8e24-0f8ec16c5deb,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-f9a40114-1c8e-44bd-9176-e6931494d8c8,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-b8652eed-b94a-41f6-9365-71f424ca0664,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-be465ab0-d9ff-40f4-9e74-31ca1b9fc063,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-d6104f57-657f-488e-8637-0b500f7f911e,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-50b35763-ca1d-4732-9417-ffec9636738e,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-e02d8f44-2f57-49ed-bbaa-f8a9b07c51e2,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-6f72465e-783b-4ace-9d0e-ced2080ca315,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-2c8b8fb9-2186-44f3-ae7a-ef3c27373ee4,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-5d16a786-d61e-4a68-aaec-728bdeb66058,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-b1a65495-46cb-4699-8b65-772bc14c55fc,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-54ede53c-0a55-4732-9113-a0fd83507f82,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-bdac5ca1-2892-4fa3-95e7-4e45475c6e18,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-0968a255-ef1b-4249-8c5a-5a370ce0e9dc,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-2c94441c-d117-4bef-b1fb-07a593e554b9,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-cc42da55-5c8e-4cbe-a445-d55469326642,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-80358a53-caa1-4232-ac2d-b47169135789,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-35c75ccd-e114-4de0-b120-334ec926ead0,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-c33b8170-83dc-44af-8127-321f81e2618b,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-8e2118c4-3054-42a5-a208-742b81e13949,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-c9658637-b5f1-433d-885e-b3008612a73d,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-75768ff3-3dde-4952-9aa0-594c373421d1,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A190226,B-6155,nan-39cdd29b-baee-4ed6-bec0-33227cc8608d,City_61,City_53,2022-04-07 23:59:59,2022-04-13 23:59:59,type_1,9840,7640000
A220300,B-6345,P01-5141dfad-2d50-40f6-a375-6ddc1ee531fc,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-b147f6da-a739-49cc-868c-a0f1157e7eee,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-f63ac0f7-df58-4997-829f-a884c0ba0cc1,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-5ce3c3af-3173-4379-92e0-16315ac368dd,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-69090865-661d-4fbf-8427-222345077704,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-3c6028e2-1e09-48d3-9fb7-9fd985474777,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-a73bb4a6-3762-4a0b-9fd6-5e78b46b02d1,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-8d9b43cd-79fb-4ae2-af36-d4099bf7a13c,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-39201f14-dcf7-41b2-87fa-9cb9f7de179e,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-0fd4431e-2988-4607-9869-263eded076b5,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-173b52ea-c527-40c7-8f97-72899f649fea,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220300,B-6345,P01-5a8d369f-fa8f-49b0-b833-1b110eeeb013,City_61,City_45,2022-04-06 23:59:59,2022-04-08 23:59:59,type_1,29520,18050000
A220301,B-6345,P01-2712a3a5-eb89-46a6-a5ae-6490c03bd183,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-50295317-f9b6-4e86-83f2-709b4219922c,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-3424963e-d412-47cf-a2f0-7efec621b3b8,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-298da940-055f-4db7-aa26-6211649f76ca,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-baced817-0a76-44ec-90ea-12ba6d369196,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-fdb41fde-4761-473a-bd45-327eeaf48188,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-6a2c2238-0304-4015-a0ee-367d0a09e67a,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-90684788-8198-4fb8-ba55-cb4bba830538,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-83519983-024f-4ccd-a3b6-2fee9f0dc369,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-2ca5dd36-8a87-4921-9330-58bd9c9d86af,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-f7bea41b-94d2-4656-bbfe-4138c40398d8,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220301,B-6345,P01-879de3d1-a099-4c18-aab8-36eee2b66e40,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-ede60027-1da5-433d-a673-2db4f5ff4e0c,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-443539cc-528b-4893-887f-852567e3f1f2,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-7133b7bf-7135-40cc-b244-52837ff4c1fa,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-83633881-7b6a-4f95-acc5-fb99b861c045,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-c156e9a2-e116-476d-a791-d5bae1a7234d,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-6efa125b-8e52-4c57-b3ea-9e4d2beacfc1,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-d00d3bc4-d02d-47e4-b0d2-d4beeda4b67e,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-03544162-77cc-4600-a91c-ba719fd5410f,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-4962e28b-7baf-4266-b1d9-b287e9afd5a0,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-9b6dda16-c517-4936-a71c-2068b0899ea2,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-29093c5f-ae29-4830-90a8-fbf86b6c1fa3,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
A220303,B-6345,P01-5742ffea-9c59-4b7e-aa17-d1d12fd78561,City_61,City_45,2022-04-06 23:59:59,2022-04-08 11:59:59,type_1,29520,18050000
